child_id,parent_id
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,НАРУШЕНИЕ ТЕРРИТОРИАЛЬНОЙ ЦЕЛОСТНОСТИ
ЭКОНОМИКА,НЕЦЕНОВАЯ КОНКУРЕНЦИЯ
МОДА,ФУТБОЛКА
ОДЕЖДА,ФУТБОЛКА
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ),АВИАЦИОННЫЙ РАБОТНИК
ПРОМЫШЛЕННОСТЬ,АВИАЦИОННОЕ ТОПЛИВО
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),АВИАЦИОННОЕ ТОПЛИВО
ОБОРОНА ГОСУДАРСТВА,МИРОТВОРЧЕСКИЕ СИЛЫ
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,МИРОТВОРЧЕСКИЕ СИЛЫ
ВООРУЖЕННЫЙ КОНФЛИКТ,МИРОТВОРЧЕСКИЕ СИЛЫ
ВОЕННАЯ СЛУЖБА,МИРОТВОРЧЕСКИЕ СИЛЫ
СПОРТ,ЕВРОПЕЙСКИЙ КУБОК
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПАЛИСАДНИК
РАСТЕНИЕВОДСТВО,ПАЛИСАДНИК
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ЛИМУЗИН
БИОЛОГИЯ,АЛОЭ
БОТАНИКА,АЛОЭ
ПРОМЫШЛЕННОСТЬ,ЯЗЫК (МЯСО)
ЭКОНОМИКА,ЯЗЫК (МЯСО)
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПЛУГ
РАСТЕНИЕВОДСТВО,ПЛУГ
СФЕРА ОБРАЗОВАНИЯ,ПРОФЕССИОНАЛЬНАЯ ПЕРЕПОДГОТОВКА
НАУКА,ЗАЩИТА ДИССЕРТАЦИИ
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ПОСТОЯННЫЙ ТОК
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ),ПОСТОЯННЫЙ ТОК
МЕДИЦИНА,СУДЕБНАЯ МЕДИЦИНА
СУДОУСТРОЙСТВО,СУДЕБНАЯ МЕДИЦИНА
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СИЛОВОЕ МИНИСТЕРСТВО
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СИЛОВОЕ МИНИСТЕРСТВО
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ДОРОЖНЫЕ РАБОТЫ
СПОРТ,БИАТЛОН
ЛЫЖНЫЙ СПОРТ,БИАТЛОН
ТУРИЗМ,ГОРЯЩАЯ ПУТЕВКА
ФИЛОЛОГИЯ,ГОРЯЩАЯ ПУТЕВКА
СПОРТ,ХОККЕЙ С МЯЧОМ
ХОККЕЙ НА ЛЬДУ,ХОККЕЙ С МЯЧОМ
СПОРТИВНАЯ ИГРА,ХОККЕЙ С МЯЧОМ
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПОРОДА СОБАК
ЗООЛОГИЯ,ПОРОДА СОБАК
ЖИВОТНОВОДСТВО,ПОРОДА СОБАК
ЭКОНОМИКА,МЕЖДУГОРОДНАЯ ТЕЛЕФОННАЯ СВЯЗЬ
ТЕЛЕФОННАЯ СВЯЗЬ,МЕЖДУГОРОДНАЯ ТЕЛЕФОННАЯ СВЯЗЬ
СПОРТ,ФУТБОЛЬНЫЙ МАТЧ
ФУТБОЛ,ФУТБОЛЬНЫЙ МАТЧ
СПОРТИВНАЯ ИГРА,ФУТБОЛЬНЫЙ МАТЧ
СУПРУЖЕСТВО,СВЕКОР
СЕМЬЯ,СВЕКОР
ПРОМЫШЛЕННОСТЬ,ВТОРИЧНОЕ СЫРЬЕ
РЕЛИГИЯ,КУПЕЛЬ
СФЕРА ОБРАЗОВАНИЯ,ТРЕНАЖЕР
ИГРА (РАЗВЛЕЧЕНИЕ),БОСТОН (КАРТОЧНАЯ ИГРА)
АЗАРТНЫЕ ИГРЫ,БОСТОН (КАРТОЧНАЯ ИГРА)
ОБОРОНА ГОСУДАРСТВА,РАКЕТНЫЕ ВОЙСКА
ВОЕННАЯ СЛУЖБА,РАКЕТНЫЕ ВОЙСКА
СУДОХОДСТВО,ПОГРУЗКА-РАЗГРУЗКА СУДОВ
ГРУЗОВЫЕ ПЕРЕВОЗКИ,ПОГРУЗКА-РАЗГРУЗКА СУДОВ
СУДОХОДСТВО,ТУЛОН
ЭКОНОМИКА,КРАСНОЕ ВИНО
МЕДИЦИНА,ЙОДНЫЙ РАСТВОР
ПРОМЫШЛЕННОСТЬ,ЙОДНЫЙ РАСТВОР
ЭКОНОМИКА,ЙОДНЫЙ РАСТВОР
ФАРМАКОЛОГИЯ,ЙОДНЫЙ РАСТВОР
ЭКОНОМИКА,ТЕКУЩАЯ ОПЕРАЦИЯ
ФИНАНСОВАЯ СФЕРА,ТЕКУЩАЯ ОПЕРАЦИЯ
ИСКУССТВО,ПЕСНЯ
МУЗЫКАЛЬНОЕ ИСКУССТВО,ПЕСНЯ
ПРЕСТУПЛЕНИЕ,БОРЬБА С КОРРУПЦИЕЙ
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,БОРЬБА С КОРРУПЦИЕЙ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"СКРУПУЛЕЗНЫЙ (СТАРАТЕЛЬНЫЙ,УСЕРДНЫЙ)"
ЧЕРТА ХАРАКТЕРА,"СКРУПУЛЕЗНЫЙ (СТАРАТЕЛЬНЫЙ,УСЕРДНЫЙ)"
КОМПЬЮТЕР,РАБОЧАЯ СТАНЦИЯ
БИОЛОГИЯ,УСИКИ РАСТЕНИЙ
БОТАНИКА,УСИКИ РАСТЕНИЙ
ТРАНСПОРТНАЯ СФЕРА,ПЕРЕУЛОК
ИСКУССТВО,ПОСТАНОВКА ФИЛЬМА
КИНЕМАТОГРАФИЯ,ПОСТАНОВКА ФИЛЬМА
БЕЗДЕЯТЕЛЬНЫЙ,"АКТИВНЫЙ, ДЕЯТЕЛЬНЫЙ"
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"АКТИВНЫЙ, ДЕЯТЕЛЬНЫЙ"
ЧЕРТА ХАРАКТЕРА,"АКТИВНЫЙ, ДЕЯТЕЛЬНЫЙ"
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИТИЧЕСКИЙ КОНСЕРВАТИЗМ
ПОЛИТИЧЕСКАЯ ПАРТИЯ,ПОЛИТИЧЕСКИЙ КОНСЕРВАТИЗМ
ИГРА (РАЗВЛЕЧЕНИЕ),СОЛДАТИК (ИГРУШКА)
ИЗМЕРЕНИЕ,СЕКУНДА (ЧАСТЬ МИНУТЫ)
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",СЕКУНДА (ЧАСТЬ МИНУТЫ)
ЭКОНОМИКА,ОПТИЧЕСКАЯ ЗАПИСЬ
КОМПЬЮТЕР,ОПТИЧЕСКАЯ ЗАПИСЬ
ПРЕСТУПЛЕНИЕ,КРИМИНАЛЬНАЯ ОБСТАНОВКА
ЗООЛОГИЯ,ОРЛЕНОК
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ
ЗООЛОГИЯ,ДЕТЕНЫШ ЖИВОТНОГО
ИСКУССТВО,КИНОПРОБА
КИНЕМАТОГРАФИЯ,КИНОПРОБА
ТРУДОВЫЕ ОТНОШЕНИЯ,КИНОПРОБА
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ЛЕГКОВЕРНЫЙ
ЧЕРТА ХАРАКТЕРА,ЛЕГКОВЕРНЫЙ
АНАТОМИЯ (НАУКА),ЭРИТРОЦИТ
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,ШКОЛЬНЫЙ УЧИТЕЛЬ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ЗАСТЕНЧИВЫЙ
ЧЕРТА ХАРАКТЕРА,ЗАСТЕНЧИВЫЙ
"ЧУВСТВО, ЭМОЦИЯ",ЗАСТЕНЧИВЫЙ
ГИДРОМЕТЕОРОЛОГИЯ,ГРОЗА
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННАЯ ДОЛЖНОСТЬ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННАЯ ДОЛЖНОСТЬ
ИЗМЕРЕНИЕ,АСТРОНОМИЧЕСКАЯ ЕДИНИЦА
ТРАНСПОРТНАЯ СФЕРА,ГИДРОЛОКАЦИЯ
СТРАХОВАНИЕ,СТРАХОВАТЕЛЬ
ФИНАНСОВАЯ СФЕРА,СТРАХОВАТЕЛЬ
БОТАНИКА,РАССАДИТЬ РАСТЕНИЯ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,МОТОСКУТЕР
ИЗМЕРЕНИЕ,УГЛОВАЯ СЕКУНДА
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННОЕ СОБРАНИЕ РЕСПУБЛИКИ САХА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННОЕ СОБРАНИЕ РЕСПУБЛИКИ САХА
БИОЛОГИЯ,СЕМЕЙСТВО СИТНИКОВЫЕ
БОТАНИКА,СЕМЕЙСТВО СИТНИКОВЫЕ
ПРОМЫШЛЕННОСТЬ,СТАНИЦА
СЕЛЬСКОЕ ХОЗЯЙСТВО,СТАНИЦА
ИСКУССТВО,ТРАГЕДИЯ (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ)
ТЕАТРАЛЬНОЕ ИСКУССТВО,ТРАГЕДИЯ (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ)
ФИЛОЛОГИЯ,ТРАГЕДИЯ (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ)
ЛИТЕРАТУРА,ТРАГЕДИЯ (ДРАМАТИЧЕСКОЕ ПРОИЗВЕДЕНИЕ)
ИЗМЕРЕНИЕ,АЛКОТЕСТЕР
ИСКУССТВО,МАРШ (МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ)
МУЗЫКАЛЬНОЕ ИСКУССТВО,МАРШ (МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ)
ПРОМЫШЛЕННОСТЬ,БУФЕТ
ЭКОНОМИКА,БУФЕТ
ОБЩЕСТВЕННОЕ ПИТАНИЕ,БУФЕТ
КУЛИНАРНОЕ ИСКУССТВО,УГОЩЕНИЕ
ОБОРОНА ГОСУДАРСТВА,ВОЕННЫЙ ПОЛИГОН
ВОЕННАЯ СЛУЖБА,ВОЕННЫЙ ПОЛИГОН
ТРАНСПОРТНАЯ СФЕРА,БУКСИРОВКА
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,ЗАБОЙ
"ЧУВСТВО, ЭМОЦИЯ","ЦЕННЫЙ (ВАЖНЫЙ, НУЖНЫЙ)"
РЕЛИГИЯ,ЦЕРКОВНАЯ АНАФЕМА
ХРИСТИАНСТВО,ЦЕРКОВНАЯ АНАФЕМА
БИОЛОГИЯ,АРТИШОК
СЕЛЬСКОЕ ХОЗЯЙСТВО,АРТИШОК
БОТАНИКА,АРТИШОК
ЭКОНОМИКА,ГОСУДАРСТВЕННЫЙ СЕКТОР ЭКОНОМИКИ
МОДА,ОДЕЖДА СВЯЩЕННОСЛУЖИТЕЛЕЙ
ОДЕЖДА,ОДЕЖДА СВЯЩЕННОСЛУЖИТЕЛЕЙ
СЕЛЬСКОЕ ХОЗЯЙСТВО,САДОВНИК
БОТАНИКА,САДОВНИК
РАСТЕНИЕВОДСТВО,САДОВНИК
РЕЛИГИЯ,КАТОЛИЧЕСКИЙ МОНАСТЫРЬ
ХРИСТИАНСТВО,КАТОЛИЧЕСКИЙ МОНАСТЫРЬ
КАТОЛИЦИЗМ,КАТОЛИЧЕСКИЙ МОНАСТЫРЬ
ПРОМЫШЛЕННОСТЬ,ПИЩЕВКУСОВАЯ ПРОМЫШЛЕННОСТЬ
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПИЩЕВКУСОВАЯ ПРОМЫШЛЕННОСТЬ
"ЧУВСТВО, ЭМОЦИЯ",УДИВЛЕНИЕ
МЕДИЦИНА,"МУМИЕ, ГОРНАЯ СМОЛА"
ПРОМЫШЛЕННОСТЬ,"МУМИЕ, ГОРНАЯ СМОЛА"
ЭКОНОМИКА,"МУМИЕ, ГОРНАЯ СМОЛА"
ФАРМАКОЛОГИЯ,"МУМИЕ, ГОРНАЯ СМОЛА"
СПОРТ,ТРОЕБОРЬЕ
СПОРТ,ВОЛЕЙБОЛ
ВОЛЕЙБОЛ,ВОЛЕЙБОЛ
СПОРТИВНАЯ ИГРА,ВОЛЕЙБОЛ
"ЦВЕТ, ОКРАСКА",РУСОВОЛОСЫЙ
ЭКОЛОГИЧЕСКАЯ НАУКА,ФИЛЬТР ОЧИСТКИ
ПРОМЫШЛЕННОСТЬ,КОЛБАСА
ЭКОНОМИКА,КОЛБАСА
АНАТОМИЯ (НАУКА),ХРЯЩ (СОЕДИНИТЕЛЬНАЯ ТКАНЬ)
НАУКА,ОДНОЧЛЕН
МАТЕМАТИЧЕСКИЕ НАУКИ,ОДНОЧЛЕН
МЕДИЦИНА,СКЛЕРОЗ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,СКЛЕРОЗ
БИОЛОГИЯ,КАЛЬМАР
ПРОМЫШЛЕННОСТЬ,КАЛЬМАР
ЭКОНОМИКА,КАЛЬМАР
ЗООЛОГИЯ,КАЛЬМАР
ОКЕАНОЛОГИЯ,КАЛЬМАР
ПРОМЫШЛЕННОСТЬ,ОБЩЕСТВЕННАЯ БАНЯ
ЭКОНОМИКА,ОБЩЕСТВЕННАЯ БАНЯ
ПРОМЫШЛЕННОСТЬ,ЕЖЕВИКА (ПЛОД)
СЕЛЬСКОЕ ХОЗЯЙСТВО,ЕЖЕВИКА (ПЛОД)
МУЗЫКАЛЬНОЕ ИСКУССТВО,МЕЦЦО-СОПРАНО
КУЛИНАРНОЕ ИСКУССТВО,ГРЕЧНЕВАЯ КАША
"ЧУВСТВО, ЭМОЦИЯ",ШОК (ДУШЕВНОЕ СОСТОЯНИЕ)
ПРОМЫШЛЕННОСТЬ,СТРУЖКА
КУЛИНАРНОЕ ИСКУССТВО,ПУДИНГ
ВЫСШЕЕ ОБРАЗОВАНИЕ,ОКСБРИДЖ
ЭКОНОМИКА,БУФЕТЧИК
ТОРГОВЛЯ,БУФЕТЧИК
ОБЩЕСТВЕННОЕ ПИТАНИЕ,БУФЕТЧИК
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ЗАКВАСКА (ЧЕРТЫ ХАРАКТЕРА)
ЧЕРТА ХАРАКТЕРА,ЗАКВАСКА (ЧЕРТЫ ХАРАКТЕРА)
МЕДИЦИНА,БОЛЕЗНИ ДЫХАТЕЛЬНЫХ ПУТЕЙ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,БОЛЕЗНИ ДЫХАТЕЛЬНЫХ ПУТЕЙ
ПРАВОВАЯ СИСТЕМА,ЗАНЯТЬ ДОЛЖНОСТЬ
ЭКОНОМИКА,ЗАНЯТЬ ДОЛЖНОСТЬ
ТРУДОВЫЕ ОТНОШЕНИЯ,ЗАНЯТЬ ДОЛЖНОСТЬ
ТРАНСПОРТНАЯ СФЕРА,МОТОЦИКЛЕТНАЯ КОЛЯСКА
ПРОМЫШЛЕННОСТЬ,ЗАХОРОНЕНИЕ РАДИОАКТИВНЫХ ОТХОДОВ
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ЗАХОРОНЕНИЕ РАДИОАКТИВНЫХ ОТХОДОВ
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,ЗАХОРОНЕНИЕ РАДИОАКТИВНЫХ ОТХОДОВ
ЧЕРТА ХАРАКТЕРА,"ВЕСЕЛЬЕ, ВЕСЕЛОЕ НАСТРОЕНИЕ"
"ЧУВСТВО, ЭМОЦИЯ","ВЕСЕЛЬЕ, ВЕСЕЛОЕ НАСТРОЕНИЕ"
БИОЛОГИЯ,"ВЕРБА, ИВА ОСТРОЛИСТНАЯ"
БОТАНИКА,"ВЕРБА, ИВА ОСТРОЛИСТНАЯ"
ДЕЛОПРОИЗВОДСТВО,КАНЦЕЛЯРСКАЯ СКРЕПКА
СПОРТ,ХОККЕЙ НА ЛЬДУ
ХОККЕЙ НА ЛЬДУ,ХОККЕЙ НА ЛЬДУ
СПОРТИВНАЯ ИГРА,ХОККЕЙ НА ЛЬДУ
ФИЛОЛОГИЯ,ЕСТЕСТВЕННЫЙ ЯЗЫК
ПРАВОВАЯ СИСТЕМА,ПЛАГИАТОР
ИСКУССТВО,СЦЕНАРИЙ
ТЕАТРАЛЬНОЕ ИСКУССТВО,СЦЕНАРИЙ
ФИЛОЛОГИЯ,СЦЕНАРИЙ
ЛИТЕРАТУРА,СЦЕНАРИЙ
БИОЛОГИЯ,КУРИЦА-НЕСУШКА
СЕЛЬСКОЕ ХОЗЯЙСТВО,КУРИЦА-НЕСУШКА
ЗООЛОГИЯ,КУРИЦА-НЕСУШКА
ЖИВОТНОВОДСТВО,КУРИЦА-НЕСУШКА
КИНЕМАТОГРАФИЯ,КИНОПРОДЮСЕР
ПРОМЫШЛЕННОСТЬ,ДОНЕЦКИЙ УГОЛЬНЫЙ БАССЕЙН
ГЕОЛОГИЧЕСКИЕ НАУКИ,ДОНЕЦКИЙ УГОЛЬНЫЙ БАССЕЙН
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ДОНЕЦКИЙ УГОЛЬНЫЙ БАССЕЙН
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,ДОНЕЦКИЙ УГОЛЬНЫЙ БАССЕЙН
ОБОРОНА ГОСУДАРСТВА,СТАРШИНСКИЙ СОСТАВ
ВООРУЖЕННЫЙ КОНФЛИКТ,СТАРШИНСКИЙ СОСТАВ
ВОЕННАЯ СЛУЖБА,СТАРШИНСКИЙ СОСТАВ
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,ДЕСЯТИКЛАССНИК
БИОЛОГИЯ,ФРЕГАТ (ПТИЦА)
ЗООЛОГИЯ,ФРЕГАТ (ПТИЦА)
ОКЕАНОЛОГИЯ,ФРЕГАТ (ПТИЦА)
ИСКУССТВО,НИМФА
МИФ (НАРОДНОЕ СКАЗАНИЕ),НИМФА
КУЛИНАРНОЕ ИСКУССТВО,ОБНЕСТИ (УГОСТИТЬ)
РЕЛИГИЯ,СВЯТОЙ ДУХ
АНАТОМИЯ (НАУКА),КОСТНАЯ ТКАНЬ
НАУКА,ИССЛЕДОВАНИЕ ЛУНЫ
ИСКУССТВО,ДИРИЖЕР
МУЗЫКАЛЬНОЕ ИСКУССТВО,ДИРИЖЕР
ВООРУЖЕННЫЙ КОНФЛИКТ,ХИМИЧЕСКАЯ ВОЙНА
ЭКОНОМИКА,САМОГОН
ГЕОГРАФИЧЕСКИЕ НАУКИ,МАТЕРИК
МЕДИЦИНА,МОЧЕГОННОЕ СРЕДСТВО
ПРОМЫШЛЕННОСТЬ,МОЧЕГОННОЕ СРЕДСТВО
ЭКОНОМИКА,МОЧЕГОННОЕ СРЕДСТВО
ФАРМАКОЛОГИЯ,МОЧЕГОННОЕ СРЕДСТВО
ЭКОНОМИКА,ЗАРЕГИСТРИРОВАННЫЙ ТОВАРНЫЙ ЗНАК
ПРОМЫШЛЕННОСТЬ,ЗАВОД
ФИЛОЛОГИЯ,МОРДОВСКИЕ ЯЗЫКИ
БИОЛОГИЯ,УСЫ ЖИВОТНОГО
"ЧУВСТВО, ЭМОЦИЯ",УСЫ ЖИВОТНОГО
МОДА,ЛАЦКАН
ОДЕЖДА,ЛАЦКАН
МЕДИЦИНА,ПСИХИЧЕСКИ БОЛЬНОЙ
ПСИХИАТРИЯ,ПСИХИЧЕСКИ БОЛЬНОЙ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ПСИХИЧЕСКИ БОЛЬНОЙ
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,ГОРНОСПАСАТЕЛЬНАЯ СЛУЖБА
БЕДСТВИЕ,ГОРНОСПАСАТЕЛЬНАЯ СЛУЖБА
ТОРГОВЛЯ,"РЫНОК, БАЗАР"
ВООРУЖЕННЫЙ КОНФЛИКТ,ЛАТЫ (МЕТАЛЛИЧЕСКИЕ ДОСПЕХИ)
ИСКУССТВО,СОЛИСТ
ПОЛОВАЯ ЖИЗНЬ,ГОМОСЕКСУАЛИСТ
ПРОМЫШЛЕННОСТЬ,ПОДРЯДНАЯ ОРГАНИЗАЦИЯ
ЭКОНОМИКА,ПОДРЯДНАЯ ОРГАНИЗАЦИЯ
"ЧУВСТВО, ЭМОЦИЯ","БОЯТЬСЯ, ОПАСАТЬСЯ"
ОБОРОНА ГОСУДАРСТВА,РУЖЬЕ
ОБОРОНА ГОСУДАРСТВА,АВИАНОСЕЦ
ВОЕННАЯ СЛУЖБА,АВИАНОСЕЦ
ИСКУССТВО,АМПИР
АРХИТЕКТУРА,АМПИР
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),АМПИР
АНТРОПОЛОГИЯ,ГАГАУЗЫ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ВЕЗДЕХОД
ПРАВОВАЯ СИСТЕМА,ПРЕСТУПНИК
ПРЕСТУПЛЕНИЕ,ПРЕСТУПНИК
ПРАВОВАЯ СИСТЕМА,ЮРИДИЧЕСКАЯ СИЛА
БИОЛОГИЯ,ЛЕЩИНА
БОТАНИКА,ЛЕЩИНА
БЕССОДЕРЖАТЕЛЬНЫЙ,СОДЕРЖАТЕЛЬНЫЙ
БИОЛОГИЯ,РОДНИЧОК МЛАДЕНЦА
ЗООЛОГИЯ,РОДНИЧОК МЛАДЕНЦА
БИОЛОГИЯ,ГРИБ
МЕДИЦИНА,ВЕГЕТО-СОСУДИСТАЯ ДИСТОНИЯ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ВЕГЕТО-СОСУДИСТАЯ ДИСТОНИЯ
БИОЛОГИЯ,МЕРИН
СЕЛЬСКОЕ ХОЗЯЙСТВО,МЕРИН
ЗООЛОГИЯ,МЕРИН
ЖИВОТНОВОДСТВО,МЕРИН
ПРОМЫШЛЕННОСТЬ,ТОПОРНО ИЗГОТОВЛЕННЫЙ
ЭКОНОМИКА,ТОПОРНО ИЗГОТОВЛЕННЫЙ
ИЗМЕРЕНИЕ,ВИЗИР (ПРИБОР)
НАУКИ О ЗЕМЛЕ,ВИЗИР (ПРИБОР)
ГЕОЛОГИЧЕСКИЕ НАУКИ,ВИЗИР (ПРИБОР)
ГЕОГРАФИЧЕСКИЕ НАУКИ,ВИЗИР (ПРИБОР)
ЭКОНОМИКА,ВАЛЮТНЫЙ ОБМЕН
ФИНАНСОВАЯ СФЕРА,ВАЛЮТНЫЙ ОБМЕН
ЗООЛОГИЯ,МАЛЕК
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"ВЛАСТНЫЙ, АВТОРИТАРНЫЙ"
ЧЕРТА ХАРАКТЕРА,"ВЛАСТНЫЙ, АВТОРИТАРНЫЙ"
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИТИЧЕСКАЯ РЕФОРМА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИТИЧЕСКАЯ РЕФОРМА
МОДА,ПОШИВ ОДЕЖДЫ
ОДЕЖДА,ПОШИВ ОДЕЖДЫ
СФЕРА ОБРАЗОВАНИЯ,ИНДИВИДУАЛЬНЫЕ ЗАНЯТИЯ
БИОЛОГИЯ,СУЛТАН (СОЦВЕТИЕ)
БОТАНИКА,СУЛТАН (СОЦВЕТИЕ)
СПОРТ,ТЕННИСИСТ
ТЕННИС,ТЕННИСИСТ
СПОРТИВНАЯ ИГРА,ТЕННИСИСТ
ЭКОНОМИКА,БУХГАЛТЕРСКАЯ ОТЧЕТНОСТЬ
ФИЛОЛОГИЯ,БУХГАЛТЕРСКАЯ ОТЧЕТНОСТЬ
БУХГАЛТЕРСКИЙ УЧЕТ,БУХГАЛТЕРСКАЯ ОТЧЕТНОСТЬ
ФИНАНСОВАЯ СФЕРА,БУХГАЛТЕРСКАЯ ОТЧЕТНОСТЬ
МОДА,САФАРИ (ОДЕЖДА)
ОДЕЖДА,САФАРИ (ОДЕЖДА)
УХОД ЗА ТЕЛОМ,ПИЛКА ДЛЯ НОГТЕЙ
НАУКА,ТЕРМОДИНАМИКА
ФИЗИКА,ТЕРМОДИНАМИКА
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СЕЛЬСКИЙ СОВЕТ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СЕЛЬСКИЙ СОВЕТ
КУЛИНАРНОЕ ИСКУССТВО,"НЕНАСЫТНЫЙ, ЖАДНЫЙ НА ЕДУ"
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"НЕНАСЫТНЫЙ, ЖАДНЫЙ НА ЕДУ"
ЧЕРТА ХАРАКТЕРА,"НЕНАСЫТНЫЙ, ЖАДНЫЙ НА ЕДУ"
"ЧУВСТВО, ЭМОЦИЯ","НЕНАСЫТНЫЙ, ЖАДНЫЙ НА ЕДУ"
ГИДРОМЕТЕОРОЛОГИЯ,ПОЗЕМКА
БИОЛОГИЯ,"СКЕЛЕТ ЧЕЛОВЕКА, ЖИВОТНОГО"
ЗООЛОГИЯ,"СКЕЛЕТ ЧЕЛОВЕКА, ЖИВОТНОГО"
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПРАВОЦЕНТРИЗМ
ТЕАТРАЛЬНОЕ ИСКУССТВО,ДРАМАТИЗИРОВАТЬ (ПРИДАТЬ ПРОИЗВЕДЕНИЮ ФОРМУ ДРАМЫ)
БЕСТОЛКОВЫЙ (ГЛУПЫЙ),ТОЛКОВЫЙ (ПОНЯТЛИВЫЙ)
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ТОЛКОВЫЙ (ПОНЯТЛИВЫЙ)
ЧЕРТА ХАРАКТЕРА,ТОЛКОВЫЙ (ПОНЯТЛИВЫЙ)
РЕЛИГИЯ,ОБРЕЗАНИЕ (РЕЛИГИОЗНЫЙ ОБРЯД)
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,ГОСУДАРСТВО - УЧАСТНИК СНГ
ПРАВОВАЯ СИСТЕМА,ФИНАНСОВАЯ СДЕЛКА
ЭКОНОМИКА,ФИНАНСОВАЯ СДЕЛКА
ФИНАНСОВАЯ СФЕРА,ФИНАНСОВАЯ СДЕЛКА
ЭКОНОМИКА,КРАТКОСРОЧНОЕ ФИНАНСИРОВАНИЕ
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,КРАТКОСРОЧНОЕ ФИНАНСИРОВАНИЕ
ФИНАНСОВАЯ СФЕРА,КРАТКОСРОЧНОЕ ФИНАНСИРОВАНИЕ
