child_id,parent_id
АГИТАЦИОННАЯ ЛИСТОВКА,АГИТАЦИОННЫЕ ПЕЧАТНЫЕ МАТЕРИАЛЫ
"ПЕРЕХЛЕСТНУТЬ, ВЫПЛЕСНУТЬСЯ",ХЛЕСТАТЬ (ЛИТЬСЯ С ШУМОМ)
"ТВЕРДЫНЯ, ОПЛОТ","ОПОРА (СИЛА, НА КОТОРУЮ МОЖНО ОПЕРЕТЬСЯ)"
ФОРПОСТ (ОПОРА),"ОПОРА (СИЛА, НА КОТОРУЮ МОЖНО ОПЕРЕТЬСЯ)"
"ПЛАЦДАРМ, ТРАМПЛИН ДЛЯ ОСУЩЕСТВЛЕНИЯ","ОПОРА (СИЛА, НА КОТОРУЮ МОЖНО ОПЕРЕТЬСЯ)"
ДЕНЬ БЛАГОДАРЕНИЯ,АМЕРИКАНСКИЕ ГОСУДАРСТВЕННЫЕ ПРАЗДНИКИ
ДЕНЬ ТРУДА,АМЕРИКАНСКИЕ ГОСУДАРСТВЕННЫЕ ПРАЗДНИКИ
ИЗОТОП,АТОМ
ШИНА ПЕРЕДАЧИ ДАННЫХ,"ПРОВОДНИК, ПРОВОДЯЩЕЕ ВЕЩЕСТВО"
ПРОВОДНИК ЭЛЕКТРИЧЕСТВА,"ПРОВОДНИК, ПРОВОДЯЩЕЕ ВЕЩЕСТВО"
ОБОРУДОВАНИЕ ДЛЯ ПЕРЕРАБОТКИ ЗЕРНА,ОБОРУДОВАНИЕ ДЛЯ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ
"ОПОЗДАТЬ ПРИЙТИ, ПРИЕХАТЬ",ОПОЗДАТЬ СДЕЛАТЬ
РАЗРУШИТЬ ФИЗИЧЕСКИ,"РАЗРУШИТЬ (НАРУШИТЬ, УНИЧТОЖИТЬ)"
ЛОМАТЬ (РЕЗКО ИЗМЕНЯТЬ),"РАЗРУШИТЬ (НАРУШИТЬ, УНИЧТОЖИТЬ)"
ЕСТЬ (РАЗРУШИТЬ ХИМИЧЕСКИ),"РАЗРУШИТЬ (НАРУШИТЬ, УНИЧТОЖИТЬ)"
РАЗРУШЕНИЕ ОЗОНОВОГО СЛОЯ,"РАЗРУШИТЬ (НАРУШИТЬ, УНИЧТОЖИТЬ)"
ДНИЩЕ,ДНО ВМЕСТИЛИЩА
БРУНЕЙ,СУЛТАНАТ
ОМАН,СУЛТАНАТ
СЧЕТ-ФАКТУРА,ПЕРВИЧНЫЙ ДОКУМЕНТ БУХГАЛТЕРСКОГО УЧЕТА
КАССОВЫЙ ЧЕК,ПЕРВИЧНЫЙ ДОКУМЕНТ БУХГАЛТЕРСКОГО УЧЕТА
СЧЕТ НА ОПЛАТУ,ПЕРВИЧНЫЙ ДОКУМЕНТ БУХГАЛТЕРСКОГО УЧЕТА
СИСТЕМНЫЕ ПРОГРАММНЫЕ СРЕДСТВА,КОМПЬЮТЕРНАЯ ПРОГРАММА
ВРЕДОНОСНОЕ ПРОГРАММНОЕ ОБЕСПЕЧЕНИЕ,КОМПЬЮТЕРНАЯ ПРОГРАММА
БЕТА-ВЕРСИЯ ПРОГРАММЫ,КОМПЬЮТЕРНАЯ ПРОГРАММА
ОБНОВЛЕНИЕ ПРОГРАММЫ,КОМПЬЮТЕРНАЯ ПРОГРАММА
ПРИКЛАДНАЯ ПРОГРАММА,КОМПЬЮТЕРНАЯ ПРОГРАММА
ПРОГРАММА-ПЕРЕХВАТЧИК,КОМПЬЮТЕРНАЯ ПРОГРАММА
ПРОГРАММА КАЛЬКУЛЯТОР,КОМПЬЮТЕРНАЯ ПРОГРАММА
ПРОГРАММНАЯ УТИЛИТА,КОМПЬЮТЕРНАЯ ПРОГРАММА
ПОДПРОГРАММА,КОМПЬЮТЕРНАЯ ПРОГРАММА
ЛОГИЧЕСКАЯ ПОСЫЛКА,"ОСНОВАНИЕ, ПРЕДЛОГ, МОТИВ"
ВЗМАХНУТЬ (МАХНУТЬ ВВЕРХ),"МАХАТЬ, РАЗМАХИВАТЬ"
"РОСТ ЧЕЛОВЕКА, ЖИВОТНОГО",ВЫСОТА (ЛИНЕЙНЫЙ РАЗМЕР)
ОТКРЫТЫЙ ДЛЯ ЖЕЛАЮЩИХ,ДОСТУПНЫЙ ДЛЯ ПОСЕЩЕНИЯ
"ПУШИСТЫЙ (МЯГКИЙ, ЛЕГКИЙ)",МЯГКИЙ ПРИ НАДАВЛИВАНИИ
"ПЫШНЫЙ (ЛЕГКИЙ, КАК БЫ ВЗБИТЫЙ; ПУШИСТЫЙ)",МЯГКИЙ ПРИ НАДАВЛИВАНИИ
ПУХЛЫЙ (ОКРУГЛЫЙ И МЯГКИЙ),МЯГКИЙ ПРИ НАДАВЛИВАНИИ
ПЕРЕКЛИКАТЬСЯ (КРИЧАТЬ),ОБМЕНЯТЬСЯ (ВЗАИМНО СДЕЛАТЬ)
ОБМЕН ИНФОРМАЦИЕЙ,ОБМЕНЯТЬСЯ (ВЗАИМНО СДЕЛАТЬ)
ПОДАРОК,"ПРИОБРЕТЕНИЕ, ПРИОБРЕТЕННЫЙ ОБЪЕКТ"
"ПОКУПКА, КУПЛЕННАЯ ВЕЩЬ","ПРИОБРЕТЕНИЕ, ПРИОБРЕТЕННЫЙ ОБЪЕКТ"
ТРОФЕЙ,"ПРИОБРЕТЕНИЕ, ПРИОБРЕТЕННЫЙ ОБЪЕКТ"
ХАЛЯВА (ЧТО-Л. БЕСПЛАТНОЕ),"ПРИОБРЕТЕНИЕ, ПРИОБРЕТЕННЫЙ ОБЪЕКТ"
ВЫИГРЫШ (ПРИОБРЕТЕНИЕ),"ПРИОБРЕТЕНИЕ, ПРИОБРЕТЕННЫЙ ОБЪЕКТ"
ВЕЛОСИПЕДНЫЕ ГОНКИ,ВЕЛОСИПЕДНЫЙ СПОРТ
АЛЕУТСКИЙ ЯЗЫК,ЭСКИМОССКО-АЛЕУТСКИЕ ЯЗЫКИ
ПРИСТРОЙКА (ПРИСТРОЕННОЕ ПОМЕЩЕНИЕ),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
"НАПОЛНИТЕЛЬ, ЗАПОЛНИТЕЛЬ","ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ДОВЕСОК (КУСОК),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
"ПОСТУПЛЕНИЕ (ТО, ЧТО ПОСТУПИЛО)","ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПОЯСНЕНИЕ (ПОЯСНЯЮЩЕЕ ЗАМЕЧАНИЕ),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
"ВСТАВКА (ТО, ЧТО ВСТАВЛЕНО)","ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПИЩЕВЫЕ ДОБАВКИ,"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПРИПИСКА К ТЕКСТУ,"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
"НАЛЕТ, ОТТЕНОК","ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПРИЛОЖЕНИЕ (ДОБАВЛЕНИЕ),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПРИМЕСЬ (ДОБАВЛЕНИЕ К ЧЕМУ-Л.),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПРИДАТОК (ДОПОЛНЕНИЕ),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ПРИСАДКА (ДОБАВКА),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
ОГОВОРКА (ПОПРАВКА),"ДОБАВЛЕНИЕ (ТО, ЧТО ДОБАВЛЕНО)"
БОЛОНЬЯ (ТКАНЬ),ИСКУССТВЕННАЯ ТКАНЬ
ОТСТОЙ (ОСАДОК),ОСАДОК В ЖИДКОСТИ
ИЛ,ОСАДОК В ЖИДКОСТИ
ГУЩА (ОСАДОК),ОСАДОК В ЖИДКОСТИ
МУТЬ (ЧАСТИЦЫ),ОСАДОК В ЖИДКОСТИ
ЗАСТЫТЬ ПРИ ОХЛАЖДЕНИИ,СГУСТИТЬСЯ
ГЛАВА ПАРТИИ,ПАРТИЙНЫЙ ДЕЯТЕЛЬ
"ЗАНАВЕСИТЬ, ЗАКРЫТЬ ЗАНАВЕСКОЙ",ЗАВЕСИТЬ (ЗАКРЫТЬ)
ПРОКЛАМАЦИЯ,АГИТАЦИОННАЯ ЛИСТОВКА
ВЫЛЕЧИТЬ ОТ БОЛЕЗНИ,ИЗЛЕЧИТЬ (ИЗБАВИТЬ ОТ НЕЖЕЛАТЕЛЬНОГО)
РАЗЛЕЖИВАТЬСЯ БЕЗ ДЕЛА,ЛЕЖАТЬ (НАХОДИТЬСЯ ВСЕМ ТЕЛОМ НА ПОВЕРХНОСТИ)
ОБЫЧАЙ,"ПРИВЫЧКА, ПРИВЫЧНОЕ ПОВЕДЕНИЕ"
КАНОН (ПРАВИЛО),"ПРИВЫЧКА, ПРИВЫЧНОЕ ПОВЕДЕНИЕ"
ПРИГНАТЬ (ПРИВЕСТИ),ПРИВЕСТИ К МЕСТУ
ВВЕСТИ (ПРИВЕСТИ),ПРИВЕСТИ К МЕСТУ
ВОКЗАЛ,СТАНЦИЯ (МЕСТО ОСТАНОВКИ)
ЖЕЛЕЗНОДОРОЖНАЯ СТАНЦИЯ,СТАНЦИЯ (МЕСТО ОСТАНОВКИ)
СТАНЦИЯ МЕТРО,СТАНЦИЯ (МЕСТО ОСТАНОВКИ)
ЛОСОСЕВЫЕ РЫБЫ,АНАДРОМНЫЕ РЫБЫ
ОСЕТРОВЫЕ РЫБЫ,АНАДРОМНЫЕ РЫБЫ
ПЕРЕКВАЛИФИКАЦИЯ ДЕЛА,КВАЛИФИКАЦИЯ ПРЕСТУПЛЕНИЯ
ФЮРЕР,ГЛАВА ПАРТИИ
ВЕРХОВНЫЙ СУД,СУД ОБЩЕЙ ЮРИСДИКЦИИ
РЕГИОНАЛЬНЫЙ СУД,СУД ОБЩЕЙ ЮРИСДИКЦИИ
ОТГОННОЕ ЖИВОТНОВОДСТВО,СКОТОВОДСТВО
ОВЦЕВОДСТВО,СКОТОВОДСТВО
МОЛОЧНОЕ ЖИВОТНОВОДСТВО,СКОТОВОДСТВО
"СКОРЫЙ, БЫСТРЫЙ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
БЕСПОРЯДОЧНЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"БЕЗУДЕРЖНЫЙ, НЕУДЕРЖИМЫЙ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"МЕДЛЕННЫЙ, НЕБЫСТРЫЙ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"ТЩАТЕЛЬНЫЙ, ТЩАТЕЛЬНО ВЫПОЛНЕННЫЙ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"САМОСТОЯТЕЛЬНОСТЬ, НЕЗАВИСИМОСТЬ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
ОБДУМАННЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
НЕПРОИЗВОЛЬНЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"НАПРЯЖЕННЫЙ (ТРЕБУЮЩИЙ НАПРЯЖЕНИЯ СИЛ, ВНИМАНИЯ)",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"БЕЗМОЛВНЫЙ, БЕЗ СЛОВ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
СПРАВЕДЛИВОСТЬ (ОСУЩ.НА ЗАКОНН.И ЧЕСТН.ОСНОВАН-Х),ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
СУЕТЛИВЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
БЕЗВОЗМЕЗДНЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
ПЛАНОМЕРНЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
РИСКОВАННЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"ПЛАНОВЫЙ, В СООТВЕТСТВИИ С ПЛАНОМ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
"ЗАДЕРЖАТЬ, ДЕЛАТЬ НЕ ВОВРЕМЯ",ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
НЕОБЯЗАТЕЛЬНЫЙ ДЛЯ ВЫПОЛНЕНИЯ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
ВОЗМЕЗДНЫЙ,ХАРАКТЕРИСТИКА ДЕЙСТВИЙ
СЛУЖЕБНАЯ СОБАКА,СОБАКА
ОХОТНИЧЬЯ СОБАКА,СОБАКА
КОМНАТНАЯ СОБАКА,СОБАКА
ПУДЕЛЬ,СОБАКА
БУЛЬДОГ,СОБАКА
ПИНЧЕР,СОБАКА
ЩЕНОК (СОБАКА),СОБАКА
КОБЕЛЬ (СОБАКА),СОБАКА
БЕСПОРОДНАЯ СОБАКА,СОБАКА
РОТВЕЙЛЕР,СОБАКА
ЛАБРАДОР (ПОРОДА СОБАК),СОБАКА
ЧИХУАХУА (ПОРОДА СОБАК),СОБАКА
ЛЕСОЗАГОТОВИТЕЛЬНЫЕ РАБОТЫ,ЛЕСОХОЗЯЙСТВЕННЫЕ РАБОТЫ
ЛЕСОПИЛЬНОЕ ПРОИЗВОДСТВО,ЛЕСОХОЗЯЙСТВЕННЫЕ РАБОТЫ
АГРОЛЕСОМЕЛИОРАЦИЯ,ЛЕСОХОЗЯЙСТВЕННЫЕ РАБОТЫ
ЛЕСОУСТРОЙСТВО,ЛЕСОХОЗЯЙСТВЕННЫЕ РАБОТЫ
ПОЛОЗ (ЗМЕЯ),УЖ (ЗМЕЯ)
"РАЗНЯТЬ, РАСТАЩИТЬ",РАЗВЕСТИ В СТОРОНЫ
РАСКИНУТЬ В СТОРОНЫ,РАЗВЕСТИ В СТОРОНЫ
"ОЩУЩАТЬ, ВОСПРИНИМАТЬ",ПРЕБЫВАТЬ В СОСТОЯНИИ
"БОЛЬ, БОЛЕВОЕ ОЩУЩЕНИЕ",ПРЕБЫВАТЬ В СОСТОЯНИИ
РАЗВЛЕЧЬ (ДОСТАВИТЬ УДОВОЛЬСТВИЕ),ПРЕБЫВАТЬ В СОСТОЯНИИ
НАСЛАДИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ТОМИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ПЕРЕСТРАДАТЬ, НАСТРАДАТЬСЯ",ПРЕБЫВАТЬ В СОСТОЯНИИ
МЕРЗНУТЬ ОТ ХОЛОДА,ПРЕБЫВАТЬ В СОСТОЯНИИ
ЛЮБОВАТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПРИСТРАСТИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ВОЛНОВАТЬСЯ, ИСПЫТЫВАТЬ ВОЛНЕНИЕ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ГРУСТИТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
УНЫВАТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ОТОРОПЕТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ДРОЖАТЬ ОТ СТРАХА,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ПАНИКОВАТЬ, ВПАДАТЬ В ПАНИКУ",ПРЕБЫВАТЬ В СОСТОЯНИИ
СМУТИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"УТОМИТЬСЯ, УСТАТЬ",ПРЕБЫВАТЬ В СОСТОЯНИИ
КОЛЕБАТЬСЯ (СОМНЕВАТЬСЯ),ПРЕБЫВАТЬ В СОСТОЯНИИ
СОПЕРЕЖИВАТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
СОБОЛЕЗНОВАТЬ (СОЧУСТВОВАТЬ),ПРЕБЫВАТЬ В СОСТОЯНИИ
ОПЛАКАТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
НЕДОУМЕНИЕ,ПРЕБЫВАТЬ В СОСТОЯНИИ
УМИЛИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПРОНИЗАТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
РАСТАЯТЬ (РАСТРОГАТЬСЯ),ПРЕБЫВАТЬ В СОСТОЯНИИ
ВСПЫЛИТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ВЫМЕСТИТЬ, СОРВАТЬСЯ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ЗВЕРЕТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ВЗЪЯРИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПАТРИОТИЗМ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ОБОЖАТЬ (ЛЮБИТЬ И ПРЕКЛОНЯТЬСЯ),ПРЕБЫВАТЬ В СОСТОЯНИИ
"ГОЛОДАТЬ, ИЗГОЛОДАТЬСЯ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ПОТЕРПЕТЬ НЕУДАЧУ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПОПЛАТИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ЖИЗНЕЛЮБИЕ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ГОРЯЧИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПСИХОВАТЬ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ГОРЯЧКА (СИЛЬНОЕ ВОЗБУЖДЕНИЕ, СПЕШКА, АЗАРТ)",ПРЕБЫВАТЬ В СОСТОЯНИИ
"ОПЬЯНЕТЬ ОТ МЫСЛИ, ЧУВСТВА",ПРЕБЫВАТЬ В СОСТОЯНИИ
ЦЕРЕМОНИТЬСЯ (СТЕСНЯТЬСЯ),ПРЕБЫВАТЬ В СОСТОЯНИИ
ВЫПУТАТЬСЯ ИЗ ПРОБЛЕМ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ВЫДЕРЖАТЬ, СТОЙКО ПЕРЕНЕСТИ",ПРЕБЫВАТЬ В СОСТОЯНИИ
"МИРИТЬСЯ, ТЕРПЕТЬ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ВЫНАШИВАНИЕ БЕРЕМЕННОСТИ,ПРЕБЫВАТЬ В СОСТОЯНИИ
БЕСПОКОИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
УДОВЛЕТВОРИТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ПРЕКЛОНЯТЬСЯ,ПРЕБЫВАТЬ В СОСТОЯНИИ
ГОРЕТЬ ЧУВСТВОМ,ПРЕБЫВАТЬ В СОСТОЯНИИ
"ВОЖДЕЛЕТЬ, ИСПЫТЫВАТЬ ЧУВСТВЕННОЕ ВЛЕЧЕНИЕ",ПРЕБЫВАТЬ В СОСТОЯНИИ
"СОИЗВОЛИТЬ, СОБЛАГОВОЛИТЬ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ЧУВСТВОВАТЬ (ИСПЫТЫВАТЬ ЭМОЦИИ),ПРЕБЫВАТЬ В СОСТОЯНИИ
"ВСТРЕТИТЬСЯ В ЖИЗНИ, ДЕЯТЕЛЬНОСТИ",ПРЕБЫВАТЬ В СОСТОЯНИИ
ПРЕБЫВАНИЕ В ЗАПАСЕ,ПРЕБЫВАТЬ В СОСТОЯНИИ
МУРОВАТЬ,"ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ"
СГУЩЕННОЕ МОЛОКО,МОЛОЧНЫЕ КОНСЕРВЫ
"ОБОСНОВАНИЕ (ТО, ЧТО ОБОСНОВЫВАЕТ)",ПОДТВЕРЖДЕНИЕ (ПОДТВЕРЖДАЮЩЕЕ ОБСТОЯТЕЛЬСТВО)
МОЧА,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
ПОТ (ВЫДЕЛЕНИЕ),ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
СОК В ОРГАНИЗМЕ,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
"СЛЕЗА, СЛЕЗНАЯ ЖИДКОСТЬ",ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
ГНОЙ,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
МОКРОТА (ВЫДЕЛЕНИЕ),ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
СЛЮНА,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
"КАЛ, ИСПРАЖНЕНИЯ",ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
МЕНСТРУАЦИЯ,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
ОТРЫЖКА,ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
СЛИЗЬ (ВЫДЕЛЕНИЯ),ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА
ЗЕЛЕНЫЕ НАСАЖДЕНИЯ,ПОСАЖЕННЫЕ РАСТЕНИЯ
ДЛИНА,ПРОТЯЖЕННОСТЬ
ШИРИНА,ПРОТЯЖЕННОСТЬ
ВЫСОТА (ЛИНЕЙНЫЙ РАЗМЕР),ПРОТЯЖЕННОСТЬ
ГЛУБИНА (РАССТОЯНИЕ),ПРОТЯЖЕННОСТЬ
ГАБАРИТ (ПРОТЯЖЕННОСТЬ),ПРОТЯЖЕННОСТЬ
ДИАМЕТР,ПРОТЯЖЕННОСТЬ
ПОПЕРЕЧНИК,ПРОТЯЖЕННОСТЬ
ПЕРИМЕТР ГЕОМЕТРИЧЕСКОЙ ФИГУРЫ,ПРОТЯЖЕННОСТЬ
ТОЛЩИНА (ПРОТЯЖЕННОСТЬ),ПРОТЯЖЕННОСТЬ
ФОРМАТ БУМАГИ,ПРОТЯЖЕННОСТЬ
МЕРКА (ПРОТЯЖЕННОСТЬ),ПРОТЯЖЕННОСТЬ
ОБХВАТ (РАЗМЕР),ПРОТЯЖЕННОСТЬ
НЕЦЕНЗУРНЫЙ,НЕПРИСТОЙНЫЙ (НЕПРИЛИЧНЫЙ)
ВУЛЬГАРНЫЙ (БЕЗВКУСНЫЙ),НЕПРИСТОЙНЫЙ (НЕПРИЛИЧНЫЙ)
РАЙОННЫЙ ОТДЕЛ НАРОДНОГО ОБРАЗОВАНИЯ,ОТДЕЛ НАРОДНОГО ОБРАЗОВАНИЯ
ОПУБЛИКОВАНИЕ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
АГИТАЦИОННАЯ КАМПАНИЯ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
РЕКЛАМНАЯ ДЕЯТЕЛЬНОСТЬ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
МУССИРОВАТЬ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
"ПРОПАГАНДА ИДЕЙ, ЗНАНИЙ",РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
ВЫБОЛТАТЬ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
РАСПРОСТРАНЕНИЕ СЛУХОВ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
"ПРОПОВЕДОВАТЬ ИДЕИ, ВЗГЛЯДЫ",РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
ОБМЕН ИНФОРМАЦИЕЙ,РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
РАСКРУТИТЬ (СДЕЛАТЬ ИЗВЕСТНЫМ),РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ
СУДЕБНОЕ РЕШЕНИЕ,СУДЕБНЫЙ ДОКУМЕНТ
ПОСТАНОВЛЕНИЕ СУДА,СУДЕБНЫЙ ДОКУМЕНТ
ДОЛИНА,ВПАДИНА (ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ)
АФАР,ВПАДИНА (ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ)
КОТЛОВИНА,ВПАДИНА (ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ)
СУММА УДЕРЖАНИЯ,СУММА ВЫЧЕТА
МЕЖДУНАРОДНАЯ НАПРЯЖЕННОСТЬ,МЕЖДУНАРОДНАЯ ОБСТАНОВКА
МЕЖДУНАРОДНЫЙ КОНФЛИКТ,МЕЖДУНАРОДНАЯ ОБСТАНОВКА
ЛЕСНОЙ ПОЖАР,ПРИРОДНЫЙ ПОЖАР
ПРЕКРАСНЫЙ (ОЧЕНЬ КРАСИВЫЙ),ОЧАРОВАТЕЛЬНЫЙ
ОБАЯТЕЛЬНЫЙ,ОЧАРОВАТЕЛЬНЫЙ
ПРЕЛЕСТНЫЙ,ОЧАРОВАТЕЛЬНЫЙ
ПЛЕНИТЕЛЬНЫЙ,ОЧАРОВАТЕЛЬНЫЙ
ИГРОВОЙ АВТОМАТ,АВТОМАТ САМООБСЛУЖИВАНИЯ
ТЕЛЕФОН-АВТОМАТ,АВТОМАТ САМООБСЛУЖИВАНИЯ
ТЕРМИНАЛ САМООБСЛУЖИВАНИЯ,АВТОМАТ САМООБСЛУЖИВАНИЯ
ДОМОВЛАДЕНИЕ,ВЛАДЕТЬ ИМУЩЕСТВОМ
ВЛАДЕНИЕ ЗЕМЛЕЙ,ВЛАДЕТЬ ИМУЩЕСТВОМ
СОДЕРЖАТЬ (ВЛАДЕТЬ),ВЛАДЕТЬ ИМУЩЕСТВОМ
РАБОВЛАДЕНИЕ (ВЛАДЕНИЕ РАБАМИ),ВЛАДЕТЬ ИМУЩЕСТВОМ
ВЛАДЕНИЕ ЦЕННЫМИ БУМАГАМИ,ВЛАДЕТЬ ИМУЩЕСТВОМ
АВТОМОБИЛИЗАЦИЯ НАСЕЛЕНИЯ,ВЛАДЕТЬ ИМУЩЕСТВОМ
ВЕРООТСТУПНИЧЕСТВО,ОТСТУПНИЧЕСТВО
СКОРБЬ,"ГОРЕ, ЧУВСТВО ГОРЯ"
РАСПЛЕСКАТЬ,"НАЛИТЬ, РАЗЛИТЬ ПО ПОВЕРХНОСТИ"
ПЕРЕЛИТЬ ЧЕРЕЗ КРАЙ,"НАЛИТЬ, РАЗЛИТЬ ПО ПОВЕРХНОСТИ"
ЧЕРКЕСЫ,АДЫГИ
КАБАРДИНЦЫ,АДЫГИ
АДЫГЕЙЦЫ,АДЫГИ
ОКЕАНОЛОГИЯ,ГИДРОЛОГИЯ
ГИДРОГРАФИЯ,ГИДРОЛОГИЯ
СУПЕРШПИОН,ИНОСТРАННЫЙ ШПИОН
ПРОГРЕСС,РАЗВИТИЕ
РЕГРЕСС,РАЗВИТИЕ
ЭВОЛЮЦИЯ (ИЗМЕНЕНИЕ),РАЗВИТИЕ
РАСТИ (СОВЕРШЕНСТВОВАТЬСЯ),РАЗВИТИЕ
ДИНАМИКА РАЗВИТИЯ,РАЗВИТИЕ
СОЦИАЛЬНОЕ РАЗВИТИЕ,РАЗВИТИЕ
ЗРЕТЬ (ФОРМИРОВАТЬСЯ),РАЗВИТИЕ
ВНУТРИУТРОБНОЕ РАЗВИТИЕ,РАЗВИТИЕ
ИСТОРИЧЕСКОЕ РАЗВИТИЕ,РАЗВИТИЕ
"ЗЛОПАМЯТНЫЙ (НЕ ЗАБЫВАЮЩИЙ, НЕ ПРОЩ.ОБИД)",ОБИДЧИВЫЙ
